t_dat,customer_id,article_id,price,sales_channel_id
2019-03-10,fc7aa95497cdbd2c642bea1e3123a37aadd0e628b0c3251af853c7fca55bd145,720547004,0.0677796610169491,2
2020-08-29,a5e7aac817277de195dc23fc904ebd9f12ecbcdbe13b48bc64cb991dbe9fc0cd,659132015,0.0067627118644067,1
2019-05-30,4e14cb524d803280bf91bbdabd62cdf441d02adddb14b46187fa8b5a61d34f31,733348001,0.0650677966101695,1
2019-02-22,21aecf1f6f776ad6e86b3ec66ec36b05ce0b8ffd7144f06a3bb2da2f3c35aef2,716550001,0.0432033898305084,2
2018-11-24,8fecf179ef1081c9dd710ee43e9b2d4e4859ede84ef37f4f4871953f543ea870,501616090,0.020322033898305,1
2019-10-26,b6754e052860007ebd52d1c6aa6655078c665e3cba054345bcf83704a42fba11,794575001,0.0287966101694915,1
2018-10-25,a50ed07ef167a896bd5ab1f995e74086c222b29d9b26a875bd91534560e1c181,524825011,0.0423559322033898,2
2020-01-27,4162799467b79f55cbe6aa83b920e646449f7b51a5b96439d58919db4d2d5bbc,826498004,0.0311186440677966,1
2020-01-10,9aabcc373e479ba9bd83edd412a0ae7df2bcbf04cfdf58263020a1a1613a0a07,687704039,0.0647627118644067,1
2018-10-10,0985a6909d8ee7cb6f1c6195c5b361efa2f900199443d5b70dbb57ec30ad2713,662075005,0.0542203389830508,1
2019-05-04,491ff7e33adc4f2875e1ae16bd89f8e4563e0a0c8d91f176dc85ff8bd7eb32ba,628631005,0.1186271186440677,1
2020-05-16,3f21a1679ed181a40398d4d6ada599b0d4dbec51e1868f598b6e6ad4e3a81135,823791001,0.0677796610169491,1
2020-03-29,0a31f87ede2a40512fac30f63a48ee0c53c0730bbb637294f08e849960d0e36d,603145015,0.0161186440677966,2
2020-02-29,53a47e6e14b2dac07db316386143f46d4f53614c1b6828e4edb46c04e335b6c4,828114003,0.0327627118644067,1
2018-11-24,a9ad0f8b42da9ffa96b7a721de3b6defbeb0fcf14802a0a3859cec34f61ae0c7,664074001,0.0135423728813559,1
2018-10-15,9245942ec7411401edef8bc375f28da03c110149696da576e51af96e1e6dc70a,603145001,0.0169322033898305,2
2020-02-11,18c4d98856cd35da27467dfa71ef64483b4a9aacb79c13a9eccce6ab70a05d9b,573716012,0.018864406779661,2
2020-03-24,7742305a75bf7d3019310d51d863dc49a57706e26435c4c29b41cccf6f7dc4b3,752689008,0.0169322033898305,2
2019-10-16,fa4bec7661ca5c1a55aa94ab38947c2c1ba70519fcbdc71142312ff7e4a0da0d,670942006,0.0169322033898305,2
2019-04-24,b748b7647ef5723d9e9fa24a3bcbde5399ba4bb07d1a894933f685d5980ed4b7,748355001,0.0220169491525423,2
2019-12-20,28437f5676e2d638ffee0d2d3b25f645e6ec5f66e9330838ecdd2e36d27181dd,733100004,0.0096949152542372,1
2020-06-28,7cf2f8cce972eb081893464daba9c9fe7c107647a2ee4af12a9bba2e9050c9f6,871581002,0.0158983050847457,2
2019-10-04,67c65e0a708b1055b86b05468d304e1cfa1834986418b0dc072bf585cde0c011,683662019,0.008457627118644,2
2018-11-08,3355684ba5989bf1be7532957ffbf829e26719c3b9892a188b08a3ee0d9ca29e,316441024,0.0169322033898305,2
2018-12-30,6ca46ba530e28ec47da51aa14e97372aae8b77faad253b83edab4d49fa24c074,620963001,0.0033728813559322,2
2020-06-10,b6c9fc89d330ee7671edeec901388f60d3eb97123571be05f80753208fa87146,879999002,0.0254067796610169,2
2019-09-29,84c4e2fad633970ccc3503354770228d3309f4432505c60d33c08a875a98bd53,763270002,0.0274406779661017,1
2019-06-27,b981a644098d1eb785ba5674707e40dc1c853935c2b4754eb3c477d12dc9f263,478992015,0.0423559322033898,1
2019-03-02,367aa5ec6f0a459ef8d9bbdfb75d8a1c178aa5cc9814bafe3ce108f0b3d014d7,562245018,0.0338813559322033,2
2019-01-01,b659fc21095947b8d682dc1b1c2148d28f989c6a83443f87916c4110056380cc,469658018,0.0135423728813559,2
2020-06-14,5bf248a84c70f13e948b3dcfee5bb7c52b556fc4577c80b9e32bc6016b775c44,749699002,0.0254067796610169,2
2019-06-24,ec1abf3483222a5553123b828e8121b2a0f4c6942aad3782119bcd5d5f68f135,743995001,0.0338813559322033,2
2019-06-17,41f8169876419673d49303820ebf0e694a67792c8155eb047399ec69f44bad8f,452511001,0.0118474576271186,2
2018-10-01,74156d30d65fc7591656828318b259c01cab13507819898d8c50aea412f0e0ba,485673005,0.0169322033898305,2
2019-02-28,1f8ae1d59075310d1b2a9ca64611295bcdc29dcb100d09396a8155494b2194b0,651591001,0.0304915254237288,2
2020-05-20,080c4ce9b51be895e24c0d06a3d1d4596a8822d7f906cbe0d12caba60062b618,783346024,0.0254067796610169,2
2019-11-19,88c67a7bdcb819eacb12850e5b639221b200692d247479cc879803985e98a4de,694344004,0.0259152542372881,2
2019-07-16,556b19f3cb71b5fdfdf109440af85fc15880af4c359eecd0baa2e9989719fffb,769748002,0.0508305084745762,2
2019-01-18,ee29134117e4e210ead19bfcc80d8a7a1a1d281f82ac61b8ab1737f55e37a674,691839001,0.0220169491525423,2
2018-11-03,9d3602625cf7ff6991cda2cc4f1c9ff496e8d449dcc74ae305c8f06babc2377f,182909001,0.0096779661016949,2
2019-04-29,5e97bc041d1047d6e0492466b23152f505b821ccc7f970e5f5b434e093ae984f,547365026,0.0169322033898305,2
2019-01-29,a453824c6d9e0c11f2841ecf172600706e4c387a27d6a5aeb14641d05d75571e,721338001,0.0304915254237288,2
2019-04-03,e595926576c9bd137e51be01e1496ae9afab6a2fff80aab06d0dcc36a2ab0700,718272001,0.0254067796610169,2
2019-06-08,e39aff6b06d5625741e85c8daba64de114441f27d11951a130ae27d31ab8c565,643160013,0.0135423728813559,2
2019-07-10,bbdff8b8e7d3747706d590292f0518a486a1c7a58c6a15e39c3109feb84bd31a,458543007,0.0220169491525423,2
2020-06-20,4c17230a75cd0d98141f44cffe95fb973a6a7f3d3e85126eba91a31d9ee89393,834412010,0.022864406779661,1
2020-07-18,4d7fe518eeba34fbc782593487c6d2084f581ec0ccd42a8da505b3b37b9d81b4,865503001,0.0254067796610169,2
2019-04-28,2a8a6577f2e165ed4b3ec7cc272199d00fa0ce9e5109fbdd1a02617a9628d761,768759002,0.0220169491525423,2
2019-05-22,59fa42ca9bbfcd96d027e9c707cdca7025df19f11420e2ea8a92a09249e39d1b,160442007,0.0131694915254237,2
2019-05-20,0fed9de48eb7034187d8feb9a2d2595062163423b8f85df0f054fb89efedfbc9,629420006,0.0082711864406779,1
2019-03-03,e65aa3e8c249e3e47a949e82f284e75085c1f51542a5dcec9474910ece18038a,727533001,0.0121864406779661,2
2019-11-16,da11b6a335386438630a64ba68e5c182e0733ba5664a75ab1a117df91b4cff52,818247001,0.0254067796610169,1
2019-06-04,ef44f7854f67d98a674d000ff904bed30e914299d96bedc7da1a766226d9b60a,710307001,0.0499322033898305,2
2020-08-17,b558c715df702cd9b743607688248dc9e81b77eff00fabc5b26a664a0c4831fb,917434002,0.0118474576271186,2
2020-04-17,9f50d72081726718c458d00804c09f7be1429c1e9641c1e51b18eeccc5e5b7d0,793012001,0.0169322033898305,2
2019-10-25,94852d465b7a9fefbdaec6f08cfbf89ad220efa46201660d6949e05f7d9c4c21,660308017,0.0103559322033898,2
2019-09-06,c9303dfa8f12fd127418ce555bfc17bceed6cfbb6c7bec27207a0c45728ce5ab,673396002,0.013,1
2018-10-06,49382aa59a0c34dc12ed4837d9ae0053854e5905d1dd28979ec9a9599eb6718d,671453002,0.0338813559322033,2
2018-11-25,d90a523a33efdc44c6cb072c88c987bc83f6c5a69e6a83db21ecbf10e6a116a9,725822001,0.0338813559322033,2
2019-11-20,ca5b4e1c9736b86dcb468a70436ae28f1893f9185f3bf788a8588cd43827ed45,803118003,0.0304915254237288,2
2019-05-26,381f6c2ae0ac6f26c55191ef8ddaf0345d35c57da8d9bfbe72304dff3113bc0b,585480002,0.0304915254237288,2
2018-12-22,fa2898a8aabc1420bbd1723456bd4025a62256218d8343e2351700d601e1bda5,723865001,0.0254067796610169,1
2020-07-01,42471b4ba86f8d70642bd4dc80c07b7a2dc3e12ec2fc103404dcab84bb3f4c93,778223006,0.0152372881355932,1
2019-04-18,f7e229f568111e1fa15af4a353a59713ea45861929e77d99a18638c8d82ea58e,700012001,0.0252711864406779,2
2018-11-27,410d9c8d451d0cf5f79b46f07b10ecc0039570cdddde6bbeb4d8c6fee472f21d,741342002,0.0508305084745762,1
2019-09-05,8c4c398a671bae6d9d3a02ca9ff5e66a6c12b5537bbda5f64f68f6096f5bc554,720137007,0.0016779661016949,1
2018-12-02,78fa09a0e0ad3d3cc13578a90e4b4ee1c9ea462b98e0e22860bfbf36d253e2c7,626959001,0.008457627118644,1
2019-07-04,2d7cfa7d8a79d3ca27e6d3e53d491a91ba9820cc86dbe990d0c03f3fc8450398,458239001,0.0178135593220339,2
2019-12-02,d6f19e55d04ccfd1438f9245a31887cf328182602c78b40c84c21c180c83ba97,693497001,0.0304915254237288,2
2018-12-20,91261568f3d35e867a6837889a64f11a1d94e312a4868c826a9d8e1338516d76,601876004,0.0304915254237288,2
2019-12-30,fa917348f08215c2ee034e2f055e3e5dda731c0b81db25606a6253cdcce96b2a,618800001,0.0220169491525423,2
2019-08-15,1229d739fa7a02201840ac4eecc4ec0be3312168687d4be761dae49283335e83,784547002,0.0169322033898305,2
2019-11-11,60bc6cab6d9aa01002553de530bbe24711e66d0d4388bd469102eaee4ca0758c,719523001,0.0376949152542372,2
2020-03-13,93672a2de4b622bc4472702a4b2b99c113ceabfea9a7672ba942f7900ad24be4,715624001,0.0254067796610169,1
2018-12-01,ec7ee282998085ab6036835abc0e8bd0cb6405b9f1b192f3c968df86364030f2,667772006,0.0304915254237288,2
2018-12-08,fac546083aa26e580d833c88bc9a9b55348717eec9a44b21301c2c9bc1e3e5ed,484398001,0.0271016949152542,2
2020-05-26,6eed45f813e28adfc21acc4c627e4143465ff5c52953bac6fc9829d4660ff347,824767001,0.0254067796610169,2
2020-05-28,f3e20abd6abc0ce0489bc529bce57408d88ce1f287cb320f5dfc04c4aff040d3,887949001,0.0338813559322033,2
2018-10-10,3e4da02e13293b746931e13d0a4217dd932e23df9d8211d383cf681ef3c48f99,678073001,0.020322033898305,2
2018-11-24,677715c8160620b652734b2f26ece15dd4df98b70ccb949877c92939b2e4d37d,667491002,0.020322033898305,1
2019-08-23,bee6ce7cb578864b896d8b41742d5e0ccc01c810f728a5f35d7903a4d06db2f8,743630001,0.0338813559322033,2
2019-09-28,83d998b2a25ba749c009a57dbdaa88535b1e8ba500f56ebff6b3a04b74dfd064,695632001,0.0271016949152542,2
2020-05-22,81ff9fd9c59b101553d71a789a02ba7279acbfcd7e8bf8a918265c8252a1f7f8,724906006,0.0643898305084745,1
2020-08-21,35de53c04142751b63dd650cbe0f34d2e8a0f6e6d719c0556bda93b0b8e14ace,891591001,0.084728813559322,2
2019-05-29,948d730141f63133e58e634192fddc3b582b347ff94aa0d27e395283c16889c2,739442001,0.0050677966101694,1
2018-12-24,0e072fd773c4d3ec46a4520b7d4d9ef67996ea5c5cee15f8a5356a6fec76f875,633232002,0.0271016949152542,1
2019-04-17,cc2702999be0bcde285174442522195670d3e81d889e87750b815f1bc9c377e0,687034010,0.0254067796610169,2
2020-09-05,e9c8cb39db578d0fdb1223b29c07c9c0b6a4c64431fb1b8721e3be0bf4e148bc,909269001,0.0423559322033898,1
2019-10-04,a63129d9a63ee5c67f3b1c6700cdbb6549210d415d52f0ea6e257cd8660e4094,808919002,0.0149830508474576,2
2019-07-17,470ec54454b0893af45cf8d7e2e7a50d9998cbec911023aee050cf37a66d39ea,603584018,0.0304915254237288,2
2018-12-21,40f8a4c06e8f75507be886b7bf18bfd6c8c41806f302d63c9d3a4db5665668dd,677931001,0.0338813559322033,2
2020-01-14,47c0e1ac9251e2734197e15f17413a29b9edad51cced93b68edeed3b109391c9,773955001,0.0143898305084745,2
2019-01-29,f6990cd817a17c8047e7321fa22a52acdd4ee6d8c2a964913468cd9c419c4b16,399087001,0.0195593220338983,2
2020-07-16,2d955e8f7a4aa2a70db0e25f98cd9789ddb69d911cca62dfd2e3be61ee8e3cf0,823168008,0.020322033898305,2
2019-06-24,3798645fbdda63440b94247856ca63d0006131246c45c2498b12c077e180187b,599580020,0.0169322033898305,2
2018-10-07,7fe30ca2b8dc8b31e1aa98e30a49c0ff638dd6b4a949087be26e217045e3687c,156231001,0.008457627118644,1
2019-09-13,bbd78a68ce13ee2e6833b0ed188d93a794b46fa591fec0aaf687b7b662944657,738418003,0.0283898305084745,2
2019-10-09,301ba209a6e731fe0e39661abbca6db1bc8931311c976303c924c8e5afaa07df,730901002,0.0101525423728813,1
2019-04-23,254e77833a16864e48d24a0c97a9dd0428cffcd8966440f286cf3a2f54061987,735122001,0.0508305084745762,2
2019-06-18,20f679083c16c9eb7a8c97adb55f6bc2766d92c7037b980e07908397175f3663,801863001,0.0663559322033898,2
2019-01-07,0d6c842eecc01bd775ca71f6f99d89ed8f7065cebb8292d19f2ac839f325e918,696084001,0.0338813559322033,2
2020-08-02,26c1150b4c16749020c623caa45d0f2d9d0a86422de01bd5e00ff6670036abd3,832473005,0.0067627118644067,1
2019-11-17,0be748b4f0bb276c0fbc59b240e23f144da8988336d8e1ea1c66181693c6d1db,787387001,0.0169322033898305,2
2019-08-14,e4c332c7826558874f0545ac85738ecc8ab6e3d62383b32b06d28700e7071611,603582001,0.0059152542372881,1
2020-06-30,b6ef202f83a83ceb9231b0ae0b845eb4d007b7000e0d7916ade07d7442eec8b7,879796004,0.0254067796610169,2
2020-07-05,c69f0578be0bdd4c983a7cb3d65252431281653c930ef03241cde1781da4ddf4,806243001,0.0152372881355932,2
2020-05-09,8a93a5ae79e56f86732f34d1e9096455fd6c23e9aab325502447307d5945e41c,774552008,0.0423559322033898,2
2019-04-02,e7d97e01c45688f496f577c99ec66096e140f029500d1b173ada2c89bf52254b,662713001,0.0338813559322033,2
2020-04-10,57041c608d8972e4b365dce9a6fea737fcdc86661e95c91c1ed4eface54af4b2,825577003,0.021593220338983,2
2020-06-13,b69a760a66dcd893d7b513589d7d111c47a8d6334312dc43b3104423a8904e73,839482003,0.1525254237288135,2
2020-08-15,efd17f6b794f8df34376ee51e56c4324a0467e31279dbf50db02322f17ccce02,733097008,0.0169322033898305,1
2020-04-02,a73de71b92cb9333e46fa4fb9451bf2121998d62b2ab9f93aa67003cdc45060b,818024003,0.0169322033898305,2
2020-08-23,b4aeb8808e19e1a57e322291dcfbcc5d310d901cb53e365745df06b51bf34c19,720125041,0.0169322033898305,2
2020-06-28,53f65afa58a9dae63e31dd7419b88f3cd6ac9e10593de26cc9164812ec3c7efd,756318001,0.0423559322033898,1
2019-09-03,d602b2289fcf4496defa5a92039c4618336bbb91e9a8ba8091e2cc618ce8354b,490113014,0.0186271186440677,1
2019-04-16,5818f33e6186f63f41f506e1ca52eca2efa85de2311df516c9c0c0011e7a8c01,545374001,0.0135423728813559,2
2020-09-04,babbfda5640393e2509b3e0bc9428c249cfb6a1f4e4cfd301f3d6c1a220583ba,189616001,0.0101525423728813,1
2019-06-27,aad78e472bf2e7e64a39392412793830de0c5087d0d1aaa3581f065eb9540c21,813991001,0.0508305084745762,2
2019-01-21,6cfc6c6f0967445b28d33332a71d8dafecf03820fb6111d87269f1a1986280eb,630701009,0.008457627118644,2
2019-11-29,944ee774e1e76416e86d2488f5a424658cf7d827118e91e00482654e68588e55,706016001,0.0271016949152542,2
2019-09-21,3da8ffdc13abdfac0d9bb28b49f53f26a9e45f13869c8223a8989603fbdaac3d,720125017,0.0338813559322033,1
2020-07-21,5ce5567581872de3265ea681161bc0a26491ce54876064ce420a93640780c4ee,884920002,0.008457627118644,2
2018-12-29,4f2dc6d316fd2fa5c2403b64abb441ec1d9cb67332f10409faa7cc1dd9110560,633781011,0.0086271186440677,2
2019-02-28,422e903e23a89a3c06aa30baedd43cf90f9310096065f6dc11639378d49a4839,747050002,0.0338813559322033,2
2020-06-05,772ddf0a7aa5d6560b02622bc93a255e54fcb47e1916b0ae7115f57ee35a1e63,636323002,0.0143898305084745,1
2018-11-02,b423c350d60f536c11e410d0fece2aa298b75d23e7e95bb82e1d21f022cbf2a1,669807004,0.0423559322033898,2
2018-11-03,ee5311de7c2ad4fe27dab04071d811f82d647e86736722cf2d86f43e9400f55c,720756002,0.0254067796610169,2
2018-12-13,9db71a8f6d689e7486a3cc020825624e0e8b461092376521ae8b16f1313b878e,663679001,0.0423559322033898,2
2019-03-14,d4a4b70ba53268fbf2a771c8043f4ce938360f2fb671b3068fd1aaef607305c3,458543001,0.0274915254237288,2
2020-04-27,357cb5728393b9133a4cbbf28ef2fefd800852d4d9778199bee66769032b0fed,829045004,0.022864406779661,2
2020-09-11,84dea347956c51cb8b5d9e8e41aebd64674f4ddab0abca78efb24bd5e35b0408,783346032,0.0254067796610169,2
2020-02-21,a5cce351cc62fe4600505ce2541164124d6019b678e366c694afb4df493c8030,855239001,0.0169322033898305,1
2019-10-16,32b8d8e3ab14dfd65e587636d8c6a6f16bc72d956b1cc9a9e071e85373612969,399223029,0.0338813559322033,2
2020-02-20,973d446f084a9242592d01f9b596992fec0eeece05f829832619d5b58182cd7b,851062001,0.0302203389830508,2
2018-09-28,213fff0e4984b899ddc8e7095c09a681c15d88c8384444460ccf159841fc5e90,667499013,0.020322033898305,1
2019-06-30,14713281713dd9e26ff1386e38d8705a3542338ec40755a18a0c2cf00d6c24bc,625358007,0.0338813559322033,2
2020-07-16,a0f32cbfd86154006d323613194decc07adeda88e68847487272ca88253836f9,832282004,0.0067627118644067,1
2018-12-20,934772d84aa5ebe07604f6914da1b0461a0422bd1e6ae7bfe2d6b01096440642,537895001,0.0148983050847457,1
2019-02-03,d1e7a9c46d7650ffde4f95ee306b741e189152b4aa824f823d21a21869244389,559634027,0.0304915254237288,2
2020-04-09,fe5908d6da916b5e482b605ac039b7d14a2dc781fd7bff8fc480f17cef2c885e,859186001,0.0338813559322033,2
2019-04-20,48f2cd42f3205d9e17ad562bf39c6a3867be577196c503d1c225b255683102d1,608210005,0.0169322033898305,2
2019-11-17,fe597b3f4d3230fdea1cef73ebfb9c1b615c2f6ae13497c8f80e84d0f6260761,739239001,0.0338813559322033,2
2018-10-14,3d62f24abd45941dd107bdebafd0c8abbc54c1b6e9b246c24fc280b4ff85c95a,562245018,0.0271016949152542,1
2020-08-17,8fb5f4b9c909462ac4f56920c289c843211920efc8c7d6b71f2a96365bf44a61,902107001,0.0423559322033898,1
2019-06-17,cac54b4360f7ebd895b0e5bb6019408e6193888ac291ec24029f2a9133682bdc,729015004,0.0263050847457627,2
2020-03-09,55068784683fa84ef05ae1693cd16c4984114a02a74ac1f55b1207ce697fb50a,710278004,0.0254067796610169,2
2019-04-11,f2c8c14627319ce536f1af671ed9a929f40e68bde009e69ada350e752e3f80c0,573716052,0.0254067796610169,1
2019-10-17,0d184faed13979570a8a53ce8cb86a4c37d0e32d651a6a37d8fdc0bd4bd2130a,779320003,0.0381186440677966,2
2020-05-05,728bd0cc1904e91ba37337cb997335d0db24e5d14e5b2781b4f663902a20a5f6,815882001,0.0677796610169491,2
2019-09-25,d4fe0789a07ddb8d2c3d29063dfbf2843700cb60f659fa6fe5458add72a09994,692155010,0.084728813559322,2
2019-10-16,9bcf6e808fa49ba7d15e0476e05f92a9aeca7c1e9030227a968a8bf0eeac9fd6,808919001,0.0338813559322033,2
2020-02-23,ddb1f7037e854366c3d2dabdea742ff43d5f272daf866b58bd75e4d4a786fdf9,759469001,0.0164915254237288,2
2018-11-26,60e241c090f64ce8c889427bac265cb6b513416181c3e5ef943b1695512cff7a,712838005,0.0033728813559322,2
2018-11-11,302bbd4a6b830ce4b6fadba2ca9a45b0122ee8f4486a8222ad0028e3d21efe24,683587001,0.077728813559322,2
2020-02-28,3ed90ebc5272c785103f41db672bfe5b94ae4fe2805d1648b6dbb9d91cc319c0,758034010,0.0254067796610169,2
2019-08-01,255b4ff824f260be8bd5642193adff74c29c0fb49affd1bfa50179944d21b9c8,732103001,0.0152372881355932,2
2019-08-16,a4687a13fbe6da0f1ff2ff99216a43023e6116b929e5d8924f5c8fe2dda5f40f,301656017,0.0127118644067796,1
2019-04-07,5852565c0a51e2296cffbad6d5b79fdb44c0e3bbe8be4881f5d09516c7e00453,772189002,0.008457627118644,2
2020-05-29,787996e99f17f1fe64b738cd4de49c89841368c3ab5a9d8c85fbd8042602932b,836130002,0.0186271186440677,1
2018-09-25,655f7b7363388017a8bdb4a5d7b045e6bb0f0869d4de7768dbba07b239845f52,582241001,0.0118474576271186,2
2019-08-05,fcea1bcd7217a8b4af68791d0194bf1e6db7f417d41eb456620942789b6e9622,685605003,0.0094745762711864,2
2020-02-21,a3c058afaca4f140b07b1b377935229ce79a4cb2c3bb44d7dd8385f41f23eb05,842952003,0.0320677966101694,2
2020-08-10,3aa7f51b7a5a75ab6ddc5d05d8ac84e22d704fbb57577d130c5040b04d3cd03e,843213001,0.0152372881355932,2
2018-11-24,bf861df4c8347b9fb171b29de7df5933fe01c2f8d530bb80cec18556b5c4db4d,537688014,0.0406610169491525,2
2019-01-30,8074e83f66c2a8133d0a04dcff7e5597193b9d5acbfc3cc1f4aa1d8bb3e5a193,690933005,0.0338813559322033,2
2019-04-11,ca6cb904e5e06c6d92ec14b70ab9e518fc96d1ed6b131d9d3f4250710a087097,706656001,0.059,2
2020-06-02,321c73ab8b8b365d06b0727d45ef9a6b551bcf91c4488a80eb4bcc27fdc0c97a,803985003,0.0129491525423728,1
2019-03-11,85ce0dd6fe9b0e2c91633b0c6c6efe7ee7ef73440d84aa0c0f60f9293e1d4bc3,689047001,0.0593050847457627,2
2020-03-04,7bc9ba348b4d0fa454f0b5e4a36b4bc5072d5b3169cc3fa601cf21d649d15490,828067002,0.0135423728813559,1
2020-03-02,e5a0ec9b4abe0e0989a5437de20b39714fc08e939b76d6a905b35a1ad93bd690,821398003,0.0169322033898305,1
2020-03-06,a7c99489fe96d0dfd41339d01d457ee323ab70a9057681f3080218beca3a2e4a,562245102,0.0338813559322033,1
2019-06-24,b0e5e5cb362c6fe3ece088ce9112f2a766ca297f6736bde9c57eb9bcfaca224d,718716001,0.0209152542372881,1
2018-11-19,27bce62804cf23e88196f470c812b80ded20458fb95eae837a544ef2c8fc75d3,696435002,0.0254067796610169,2
2019-10-19,e6a9e306ece2056583ecb8e290c11f76bc1f8d9aa4d054002e20ab4eae6a4f8e,711053003,0.0116101694915254,1
2020-08-19,7be6c2d4f6beb33e9b8a134f7313f62771de58de2485eeb377f5ddda79b080e4,896152001,0.0338813559322033,2
2018-11-07,dc8bc3ab5ab50cd045b944d72087153c929e00096f639b7bfb6e54244fc8f794,620424024,0.0169322033898305,2
2019-04-12,bdd718891b965d0dbbeee7d96293ef8b1e427de598a3fb71dbc37719508aa031,749714001,0.0338813559322033,2
2018-11-09,e3ef9942127f1b76e3f75144c62a307473e66b5122fa25328cd8e45864c918b2,575542007,0.020322033898305,2
2019-07-15,9c7f717eb0f0fa7c85911ae14433d20c554b9b87a67cb36644f6f4be1616120b,812371001,0.0254067796610169,2
2020-03-14,8a967feb5dd6a3ce3ff74ceb2245a41296bed9a9be97f51c24a0893f2eec5745,762846006,0.0254067796610169,1
2020-05-08,e35eb72515490c0b12cf64d5ff2bb44d977fd95b28258e730e8d9428d933c649,876415002,0.0814406779661016,2
2019-02-20,e131c524fe0c524d4781b8ac34c5d468085201e9223723b1e379c259b55d3c9e,674606005,0.0338813559322033,1
2019-04-29,43098f981a72ae6b4677ce25a21247a6bbde5b77939ff09ee2a613b9a435708e,573856023,0.0254067796610169,2
2019-07-29,c417751986e570103fef671f8aec12af59e63ad6d10cbff673fd625a29d5f85e,766440003,0.0254067796610169,2
2019-02-19,cdb87de4d8289b8a7e62fec3d8cac655ed72d1030d4e19a480f553584adbf702,674606020,0.0338813559322033,1
2018-11-04,dea98131fcdcdcb3423a2a14e7fe24b9bbb71d88de8418a7539f5179a78a7647,630145001,0.0508305084745762,2
2020-08-04,a25068dda503f87f24a9c72fb65e9e6330f88d964e9f9e324c767055c9d013dc,821395014,0.0169322033898305,1
2018-10-30,9697e17e3454cf0fe8791dd067d916230a30022c3c381dedebcfadeca83be56a,660698003,0.0338813559322033,1
2020-03-01,2872b68fbaaaddee509f0d049ad54c78155320c20a3e65f4983270754220f611,833530003,0.0161016949152542,2
2019-09-16,941fab8d9ac63ab336fcf6417061d89def37d7079562bde57ca6be42789cf5a7,536139010,0.0169322033898305,2
2020-01-19,95287ce807bbbb7d4cf0bd5b16cba22d69cb1f5cb4c56535c0b8ca069f0b27fc,814684002,0.0338813559322033,1
2020-01-11,0e6b49c311ddff953490000c88cde61b8d75d5ef10c8c1bc5940d84f3d4013b1,720654001,0.0508305084745762,2
2020-06-05,27cdcc69ae1312885024d42f39429eb1bdbf3f8527126e87b81378bab48411d3,806241002,0.0254067796610169,1
2020-07-02,e8fd5269c5dc97c88eebd1907b393c1b6faf69e74e1c14b22ae481be9bf59b6d,536139006,0.0169322033898305,2
2019-03-04,cf8d16ea5d09a3ede2b267ade6fdb69de1e97e9ebbe02a1c573c0cbd24bc063e,692930001,0.0169322033898305,2
2019-03-04,96047d67038303e600d29530307e95cef5e442f9926ffa507aa9cbd78bd84967,772149001,0.0423559322033898,2
2019-06-28,66c21cf09053fda6e3910015122fd8a297dfe3dceb6aebeee233055eaf255b0b,496762005,0.0118474576271186,2
2019-05-16,a618e53b93bb7b4af9764014e1732ee28b6e9575118a726187178a2ad38685b6,687036009,0.0135254237288135,2
2019-09-14,3bf29419cbdc990d1843992b0ff75bfd4c9ae8b6fb63374ba646ccfa16b79a72,740498001,0.0423559322033898,2
2020-08-30,a75a548120bcf4d1ef89f9a8a1da6c09bc43f0b6ac5116cafd436d577700a622,885543003,0.0332203389830508,2
2020-06-18,65b8dc4340294ced075039f855175cf9dad0010a6cb191655a91fb42eae39b80,817477001,0.0241525423728813,1
2020-07-27,cbd07e6b5193502b5cc9635e94e088bd2a10d97aa6b45e2c27c49cc839a4f747,767377005,0.0271016949152542,1
2020-03-04,0efd2538ed5644ca09dbc3e2ab70485b8d8a7d1cd1d2dce0075bfb05f08f5ea5,667511003,0.0152372881355932,2
2019-08-10,11cd4660cb1fe69e12a82cd5ac18ffd9b7f68e0f939e52c00d73e3eacd0680b0,772831009,0.0338813559322033,2
2019-10-07,3921233b51114f71f1fdf0e7ec5e830fa28fd7ae8cf05ab18985489f4511a408,811198002,0.0338813559322033,1
2018-11-19,bb5d30f2da5ca717050e916b03e25bfb59b4d72f749b9bef4dd4f0cf73fe532a,469682004,0.0304915254237288,2
2019-04-07,7cc335aad0dba098499ae143f0a01fecfbf595881e7d25a4467fe7c8209ee61c,572797001,0.0101525423728813,2
2019-03-09,265462eba4ae2ca3a398e6bce068fd3fc5bf60e4c064663c7b4c592a5ede8e6c,751769001,0.0338813559322033,2
2020-06-25,91f3428d967dd786fd5d105d15f06faf0ae941a610c41ba039e05ef6c7b9e0fc,767834002,0.008457627118644,2
2018-12-14,d947122b78092544976053b36072217cd52684472521019b599955512f9b11d0,481912021,0.0169322033898305,1
2020-07-17,fcccfaeb80f74af1a22c00d291a5136bd0a1e9117cfdef10493b1d759d44338b,783346032,0.0254067796610169,1
2020-05-31,c2d8271301333368520c27480f455c48493741549e937f89e56d6f1328bb5ada,883015002,0.084728813559322,2
2019-11-26,ab48ce8237390838fdab5e2054177749a91d809f37193a816c3f951b58b3bde4,798763003,0.0169322033898305,2
2020-02-11,ffa298b17476398c634bdaabab67562d03846736f5507508463ed324a83997b4,729860002,0.046186440677966,2
2019-06-03,fa862204395a33d648618b775f7224c4131cb94204cbed25ec066cbcf3eb9feb,458239001,0.0220169491525423,2
