customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
315585a21bfda535c645496a7ea39c0d7ec62b5244e0988c438e36b72d03cf50,,,ACTIVE,NONE,26.0,f26c57a925c12ba879c88da640054a32fc82c8da27a1b3c37c2a7a5643e2d004
cfbbc57bb6df0f359ce8cee07ace577bebc0e94b3133b0742fd34fb016cbea67,,,ACTIVE,NONE,,9297ee27c39f63c7b7d4c9e1eb780f3aafa0d21f8839a5550e67d844450da03b
614ee12dcca8af19a20954e75a55158aa143e6c73a7ab96eb2a42dfbfa11e51e,,,ACTIVE,NONE,23.0,67edbb16554e47c65b29c71d806d0762d7e86d99670a38c8caba48b5ce48258d
24190df4c531163f6920f7b9ded47f809bb65fda5a10db601f4fa464127fb266,,,,,,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
f25c224d5696550367c82c8c2dc31952e8562d41ce9ae71ad0961ab359018b9e,,,PRE-CREATE,NONE,33.0,4dd7a246132520ef94eae87cd1f4e769619b4fb6a22997306a8a1bb4b5253006
5ca56c8c409c041743318e6f9d7834ddd143d552a8636e737571367aa5d85cf1,,,ACTIVE,NONE,53.0,20ede1ef4df1517b0f3215eee212943abc0c3193588a24143e3db15cb240e589
4fc20a4359e5b6590c9136648b975b265590f4380ef6754429a4b454d5c445cb,1.0,1.0,ACTIVE,Regularly,31.0,a60a9613cb9ab6206c4c9d6f97e9bc3f1b4b1b8a33498cb855036b08f975e8f2
089ce560ae30f17ee69f9aadfceec9f467badfb172965c27537925a09ed18b76,1.0,1.0,ACTIVE,Regularly,52.0,c92ccad64b7a4a78b4847f4ab25ff6cdb31d116b2251e50e67a787537e9653dd
e2614e9007f97a4021ec9dd11fc14fc043a2a13d0897c08f31bd8ac09fb4bbbe,,,ACTIVE,NONE,32.0,33849513423c70daae419f1ae1911c7e296de60bb124064bd106927da13dfaaf
b14c9924518e479d2dbf7959308a998415e87e99ba814ee10c9cb355b703f550,,,ACTIVE,NONE,34.0,eb9f8d19c9e7b5e5054f93e08c1f85bb44174e43975710df6ae5714446b9bfe0
e8697900de7594879e4edcb545e81b048bd274f6c33cc7dec71776a89c1b73d4,,,ACTIVE,NONE,20.0,8d20b939c8a31ca6619ac1883c16a113ec139f492040e22eb7a52b1f779851f6
2f0f0375e8034c307278ffb4d1b0bc14f8c9e8d67baefe5babf58e8898b05601,,,PRE-CREATE,NONE,41.0,4d290b7e8278ec2d5493b21ce76d2eb752ddb19e8162f061edd0f5fcd291b074
63503ca41bfd3a2b58fa5d635e0d80f1a07069b5c1c7b73fd70474a56b17030c,1.0,1.0,ACTIVE,Regularly,39.0,6a8a900ae58179ff29f163fee07c93e4bb6a002339b0a211469f2bffe1e87804
2cb710d073fe3b95360465c9ac47a2e66ac4263dfbb852cd6175c15070698635,1.0,1.0,ACTIVE,Regularly,54.0,b65c6387e6dee4832122fb2b65bc1c5af3808c847f152c71ebb7370876edaf78
50dcb7b1e19f4b4052c40f48ff5d173a353527f7cf964fab941797c43efd9245,,,ACTIVE,NONE,21.0,f618d12c1563eb5c1cf951d8df28812b46369805afe2fde5185c5a58cc2cc96f
c33a84144f4f52b902d96b5412a1925e641407a769e5154850e838ccca177e55,,,ACTIVE,NONE,55.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
5f0e3c170700fc9687ac44727bff1eae003705ad511dae22aaa90838965ba6c3,,,ACTIVE,NONE,24.0,ba91388ab386ee2ec2d9040be4aded0678e2355b71dbdef2dfac34a706718991
d1ec5925c86bc17fc13fb8c276aa50ff058cd700f1fd1c62899c7ca27de06ac0,,,ACTIVE,NONE,28.0,1f771fe221982c887a4dbc842aff215fcf779e41d2a09d84fcc3d85205dcff4f
7fd38b059266ea1e84c3cb2627fb382f04a0399715d126694fb2a307f469d02f,,,PRE-CREATE,NONE,31.0,47354a3c381e79adaaa89906c68732783bd808a66abe067ce70ddaeb5fa750fb
61f02a00fe55b354a9a02a600896915457d30080a703834cd5977e73bfb44299,,,ACTIVE,NONE,51.0,4fd30e4e073431c68500026c96f92593121927586f7f50fddca29527cf465d0f
d1a95654c0bb289ee013cd88b8b5696b40b4080b13bb288e9120b4f88e6e9f65,,,ACTIVE,NONE,18.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
db183366c997e1715176f6ad72b5863cb7822ebfc438ed07a5133478eee12465,,,ACTIVE,NONE,37.0,28b4018faef9f4d661bf644866c8ad4823f935d80d08708477cb5d57f2e2fa63
dcd7efe887b1e0639b99c8dd2069128db5650db8fe7eebcd30742296bb42c744,,,PRE-CREATE,NONE,45.0,f536227a09e1b3469086d087937ca4bcd35058a24b4f7e70da458cc5f4ce5c8c
f14c9de54a9b9928cfeb13670394b33925b33073d885ce7c5194d61acf4dc15a,,,ACTIVE,NONE,18.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
4bb766f1f99bc74d717239e774a2f80950ba21231f7e34063d56a16d8900f506,,,ACTIVE,NONE,32.0,0ca8e0c22e3ebd9b33b7074cef20b790fef89020e27a556d47d81d51f8c89ab9
93a953a429ccae90d53b73611b3cd5058d67d5fff5de5a0ad6cb6ae299eef225,,,ACTIVE,NONE,22.0,fc9461db0c87b59d9cc9c62a638c7d78cee73e650a102b2aa36a9b65d0b7a27b
f6f82fa47bc4dd127f90260ee5f0f9cf4fb0dd556397bb922763a813da763b76,,,ACTIVE,NONE,49.0,d61a7d81655f16b76453982379c88fdda549e9791dfe4af1f0c48bb0bb68fdae
9cd95d0ff22d045de3b4acf48affe0506b1712ed2464b147983e260642128b4c,1.0,1.0,ACTIVE,Regularly,25.0,9a71b4090a40aa4554f02ec69d9d8b88f2e73e2bdaa48a95be16851c0c7204b5
093a8d753ce9344cf18aec7cf6199ebc27711cd491106b77ecec7796e1be5309,1.0,1.0,ACTIVE,Regularly,44.0,420cc182c835e80465c8c3ef860cbf17c066363392fbe8487fc9e59f1859650e
751934ee07931c9e0937363e4bc1855d1931a36361c04b744bee152ecf35a8b5,,,ACTIVE,NONE,25.0,62d547680bf425e57bce69bbf93fcc48abc9cf210c545e15eee5f93b375d8753
02c321feb50154410319433f659f9c7de0c3cc9bccef650a0bc44bf95f9fd194,1.0,1.0,ACTIVE,Regularly,82.0,ce5aaa79df700cc6eeaf98866ae33361affc6728201ed908bf3c203a6150307d
3efc46476241f308359c75993b068438d7f49b35ba49b6d5c99618783e2cfac4,,,PRE-CREATE,NONE,27.0,11d193c0a1b97e5eea482305049c23f61ec65f7cc5e9d82a7a3c68bb0c1e3b75
ff34b06d06cbb2fe546560eefbaf1794a5c746580566abcce2383b2cb66756d6,,,ACTIVE,NONE,19.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
fa09383367e150b83dfd5161c139c73dfa86bb6658b99b6dfea355b029b612c5,1.0,1.0,ACTIVE,Regularly,47.0,3c3f282d9f4e8bc5ca0479994cae5046b1061c6dc85fe6ba08a3e6afc1d81eb7
30db22c6fc811cb504596d8318a9beb73a788e77fdbb024590f03fff3d57e6c3,,,PRE-CREATE,NONE,36.0,f11a9c1ac4c50b9ac8e7789becd392109561979321953ad54ed17dfba022e409
fe1edfadbeea5114237c41d881419286575a1631bd108c22b94e708baf2f9fc5,,,ACTIVE,NONE,49.0,55b7949756a99690569d15cc33f5011a484827926d608ad535ebff744b1e4c36
ff2afff383ef38a8c1f26ae089c493eccb4c85d80049f61631f1352b94cfa830,1.0,1.0,ACTIVE,Regularly,49.0,909ee43e33956cf077aeb081a128af6425ea0e2ca9738b9f498827e5e05d7111
d4d325e02588b227e57dc9330d77e07b4dc3caa5c203528e18747e3fb88bacb5,,,ACTIVE,NONE,70.0,13ea395a853ab3c058fd2f250aa0d10d06d3c2f3bc76ca80699a6e8b942c33fd
41daa24da0c540969166ff39437b02f763c029b360fa89928a360fcc284129bd,1.0,1.0,ACTIVE,Regularly,43.0,8231289bbab6b2008d40fd264979ff9beae2c105d08c92732d5b7fb4ed470fe8
35bdd05d866684cdcaf6debc49a5644c745e629e8b0404d21cf98a8a904b4746,,,ACTIVE,NONE,28.0,cd595610bf8688550fd0d0c4413f2ea5d17f8f22d23f8b0d8325962e0c9d330b
a8f09bf7312ec8154a0731a7d87592781357ea0f68b70b55c3af34e086745dba,1.0,1.0,ACTIVE,Regularly,26.0,553c2d74e9713aa6da9cd935f80e561b1612185821c048f1f03284a7e4b16b1c
eb026944984385b216513410bcb797be39bee02649cb1b1d783c4d6512b55deb,1.0,1.0,ACTIVE,Regularly,46.0,80feb8d2744d0575d22ef194cb4cf9f3e470f1b6522851290c220d91ab77c192
a2fbd5340c7312628c326e7dfbe0f10128e8207c93eb77fab54726f6065c24b6,,,ACTIVE,NONE,37.0,feefa4e5957027bfcf47518be70fc3d12aa03c0179ad901278ef37af55f8a13e
d5764095a4640ac3f613e1860a772079b02c7ba5852756bfd42f650b76d15212,,,ACTIVE,NONE,22.0,5cb0c32c1cae020841c309d3759aca6accfe1738937215ef62caaee7e77592a2
c9a579a636a922d467cd0b8cdc72de08c64cd2042a54472332367274ac6743a2,1.0,1.0,ACTIVE,Regularly,50.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
ebf0426be91cdb14353040ee966f9bd89769d9b0cf2e20515a924ff3206ba9da,,,ACTIVE,NONE,72.0,f565f38d69a25493ff1005ae0607b452f2dcaff9719370bacf51a1eef5bee5b3
13bba9dd974c1df541a4caa559604bceabf437509ced5e0a6fc42d070c9fb700,1.0,1.0,ACTIVE,Regularly,20.0,41596030c480daa4f9d108df2ce6430c8168b0dcf7ce46fb738acfac3b914ed6
6ad106914112c84f79cf65cefc2fd547581b643bfbce5aeed39fa60bdd035bdd,,,ACTIVE,NONE,26.0,1cd5140b54adcb97fbcfb1c6f4ecef14032c3d023f29aaa044b3414779c19978
0e426e1979e80036b056991691c4cb185a8532be2fd3f523f932638178a137de,1.0,1.0,ACTIVE,Regularly,24.0,c855f8dbbe43ca054303477708857cd3d68f0925660965ba1590d23318026ecd
d0e4c1e190459ab9940265d7c0a19c980984727901b41d355b456776a938fc57,,,ACTIVE,NONE,35.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
02bfadbec102aad651ecdff3139e9653ec46552c20cef05ee6db7e2537f64aa8,1.0,1.0,ACTIVE,Regularly,27.0,aaeecc378384129536b4460d5e17347b5e721917d433d7a970ab45cc2a891d2c
1d97550ed3e8de7771ac6ab89598e4618ad0cc0d471dd0090e857560d6525b41,1.0,1.0,ACTIVE,Regularly,24.0,0c3b38e1bd87a1922062183b082b60c1e9bc7cfd1d164ce37ecc5024fb1215f1
2147180be38dd0c513f2622476f75080ecc3ab0e62e5c8693d30a6c420612516,,,ACTIVE,NONE,62.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
e8987436c4363364db3c311b57947646ef9a0da5e0e8c563158cd674381e8fc7,,,PRE-CREATE,NONE,35.0,ae5df23115b52c9e357f84705d9de200d53d3ade58507abad4f28560b392b9c5
e8fe94b954bdaedbe1b053b333ed66187383ea86cdbf0251fd52177a852ef073,,,ACTIVE,NONE,27.0,af0c58cb966f176aa0a539ecee8670dab59a7c987d7d107962a777dd96e0ebc3
908f01e59ffdc4a3d13084349513b0a664a82ecccf3d834e050928ecaa73e318,,,,NONE,27.0,2152ddf29e50968b24f8f6a994c036e5b2ac40d0c028d91b265c1299145b81bb
40df19bc179ba066a177a0cd0e1d3829f9670c4bbfcca1efc6347db808b4f4ca,,,ACTIVE,NONE,24.0,6c02a9fba0b915e0dba1dc3b36ec4db5fd2f2bddc0d5ce76c656f675a8f536aa
0eafd19d6a3b703d109aff9ec5932624ab008d4a87bcc38100b39ba72b46ebdb,,,ACTIVE,NONE,22.0,d62642379558040b8dcbe5ee161ec6b9ce4984e49b6ea3bd5a32fb1c16ad73a9
93f44c76be051bfac056a90d491285db23b2f2b02d18e136a7d91a4534e77209,,,ACTIVE,NONE,34.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
fabef4bdd6894eb12ef51f92f943f9adff7758f29be11f33f4dd3566510a97de,,,ACTIVE,NONE,66.0,c10cf8fdb496217a4909d9f0edce9fa1b030b0bb85993c14e8df959179ee386c
0cd480f8d670d19254e0636ed6d43cb33de6dd5efa9b963db06bc886b9202d32,,,LEFT CLUB,NONE,24.0,7e52edcfad1e1516710167386009e0e2dfb5c37b14ac4e8eaba5139475ef8036
0399cc6c85c1f693706e17b6d280d1335b536b2c1932d3d8f7bf51eab21267d7,,,ACTIVE,NONE,50.0,901b4226d2732757448de924fc89cb29034dbeb1ab3675172063c4b1b00e3607
364dfecf581369c19abd317a078c9af7a5ca5f830c9ce144e8a8b8516dbb2e04,1.0,1.0,ACTIVE,Regularly,26.0,71ba706b7833bbdd3e1834bdc8389c093a3d75c14b608126f4a887e56d0b26da
bb10dac1d71deaeeda7c7f8705bd0191883d20299fdc962428f759e6460767cc,,,ACTIVE,NONE,44.0,586c9565d423fafaed5ef86182b577146db4db5b73ae644631f9db2e87de3f19
0c73bf608dea89332d42bff9077274a7d6d6a32d43c1e6c4ffdcd8ca89fbaf95,,,ACTIVE,NONE,51.0,1b1a730e43ee8571d17b468f2cdf10655504f1e1ea3b4455e217d25f015aee5e
2354fa64a58adccc367a3e5dceddcf53939c55bb91e501ea8a23c9898ccbc530,1.0,1.0,ACTIVE,Regularly,22.0,48931d5edd4963121d75c5dc576193a8157576896adcdda5cbce1b6ab87146be
50c1bc70a756341d324c73a02d7eafad4b852ed8b554634f299c2c71fd2f8af1,,,ACTIVE,NONE,21.0,bc4d64ae35df7d2b1895ee3581d3091680cab8d76e7bbf9c8ee4b53abda2d747
fe25456e9f6893faa2e53811fea6ca3dc27768a373a28b0d404081149068da7d,,,ACTIVE,NONE,55.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
3a205a6e06a601082779da4c21b8dabb3b15db0ea47c7216d75ef4aa69e4acd2,,,ACTIVE,NONE,23.0,db40958eddbfaa4fc3447b2a5d7d02eaf7039eda51b7fa9d3001f4f0ebd0a846
ceded6ca605b0563c73c08b59c482d94381cbe6beab67d66608a8c701820ccbf,1.0,1.0,ACTIVE,Regularly,31.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
5767ce2dba4151699b0ac525b99341a32352c00b944b7430aaaf5806bb0478e4,1.0,1.0,ACTIVE,Regularly,21.0,70d73bbbf41982160ea3c9567c4e64c287d0e7bbaffff7bdce61588c580d3087
50799512ebd3c3bae3f5c0f30c05353a18654d2672bb1280a5f7f724e035460e,1.0,1.0,ACTIVE,Regularly,19.0,861a2d1359a54abfa1c52dd100a10a2b31fa0808ae5d7e8e2af130b2d6ebdf3b
1d499190fca183dee5336df95d6dd4eb5ab0b74b419bbe715cd23c9ce40d84bc,,,ACTIVE,NONE,26.0,6e4d752aae4f946465c9591c044b16bf60efc886faa0f315dc7519c1e8504343
91f2d43de27dbf36b0e8c2491607dcd945dfaf456eb661781ac577cec619cfaa,,,ACTIVE,NONE,45.0,1e46cef9c450299a90820aa091231f57e622e75d864ccc91717719bb288f26bd
a9b6157b023c603199a55446c4c5b4af6188da850686f2362f18c4cd3ffe8d70,,,ACTIVE,NONE,20.0,3bf6b11f10900d682a8316f0a972f43da1d60d1c3f77ce4949b2bd657dc8eefd
7ac31f7d330e2f88dafc04fdfac0e809a1dec8219fc4837894531eb09c5e67a1,,,ACTIVE,NONE,30.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
16828a776245c6542d26f4829ecef9ed56c77735b806e5ab0f019b0d70a578f5,,,ACTIVE,NONE,52.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
654cd4593f156e4e82c69e13f7406adf6ccb6e7f1f5640be341c642c33d83187,,,ACTIVE,NONE,25.0,94d8fb7bfb72b3ff6477e11aef43ab0bb9b255ecfdf56ae5b779992cbfa3d1f6
ee85293d099c92483c7618268c28574d4673c1150090079c59a80c2060a065bc,,,ACTIVE,NONE,23.0,b99a8a1cb808f45148536f33df06083230b9fbd05d61932bd7c87ac0f68da868
84609fea4e03448ea130bb85ea244b36b872d08c4a90b4c7aa919ac1a2157368,,,PRE-CREATE,NONE,23.0,367e9bc5951a2b8550cab4c345a3268225403e493c861abdf396a6a9c9cbba08
f7e8ec66fd0b0e369be38729b26d9a231f689bf63c3a05dc5ade6b90326f3c77,1.0,1.0,ACTIVE,Regularly,22.0,3be8dd428464c6115827e9df6620635a3be9825b84e45f3758fd74c523b901e8
46f5ba316b28b36fd8da9e444f9307f05904b932b2044f6bdd83b5a178506d15,,,ACTIVE,NONE,26.0,f882fa0406d1cf633fccd635b87ea2d207eacdc11ec012e5e23f75fce02d37a1
7a159250d15f8b192464657e294c1c96af600126ecd817c2dbf65938331ca141,,,ACTIVE,NONE,31.0,fccd35ac9235ee243c7f0f2e1a164537e0f301ab4e7031e0ccb0ae0d5cc68196
9deeca54c8c8310ac67db2b4bfb949578ab21d293c7d533ef83d945734ac2640,,,ACTIVE,NONE,38.0,e87260c010632755b5748b8dd042e4a75d3e046afe38747523d87aa35e03bced
4acb9c8a1ab8215ac059d6dc114bbb8a15cfee4d571cafe541d5fa1be87c8911,,,ACTIVE,NONE,29.0,9290406eb08214901b3933f755ce7f197bf1826460dac906431c39b4d8b97328
50aefe66b8ff2a748f0645f6cecd2aa03e1ed6c4757d28daa8b8f4cb70bdb20e,,,ACTIVE,NONE,49.0,e445f6153f160d25c4e5f8792ac0709a897b6ee6d1771e117ac83109303150ad
a83c5f83ca56017648c95814ceda5bfe617d227bd4312358b82b9a77c344bbae,,,ACTIVE,NONE,30.0,54fcc5efdd670365effc8069d9ecea2d8a7e3d9647d530f7d3e2e4d4926e87b6
95ce99f4831200b615cc41cf2c9b2760f5dc75691b9996f4317946bca99fc8ec,1.0,1.0,ACTIVE,Regularly,21.0,ad7cd70ab60373c123fdc59f21d5c78d05b3dc6c0246785bca6d28292cd20621
cb6ce0b7b4e387273e836cd4f4cee2a87f22950360489d8d03030ed502d21465,1.0,1.0,ACTIVE,Regularly,54.0,02314187a2332a313a034494f6fe05080ff9c662f43ee79d596ca078b1d94354
291cf02cb3271bf8d824d1ca1ac87b49813b53ef39b9cb7b98569a46ce4f8f55,1.0,1.0,ACTIVE,Regularly,21.0,6207f36db6abe1e3419bef18b90d3ac5a190827488005212dd82268e8a681ae6
62e0b406d2f494f9ac88f9f8eb8c127e9b0611c09310246a283aa8b05bea6c3e,1.0,1.0,ACTIVE,Regularly,29.0,8e84ae17fdf44f14580876a075989fae97b27ceaee0994037309e1e2b309cb18
18b1fbb64a9949fba959492d7b890a558dada0310da7839fd04a0859e6b17178,,,ACTIVE,NONE,41.0,aa8fca64b20a80601423d1055663b7a28d4bd506fa521eff60f6851a99b41c64
9fb5ef6d9c0bc69e1dbb1c39f3b4ad893b647295f1b0b4a6c83da6782771c63b,,,ACTIVE,NONE,22.0,0b3a0108cd4efce3442d55c0d65922c64c961886bae5a55157e6da52044f0f96
04ca954c4b3999e619df0b9dff4effc4465e183c762eb110d81a980e818e4e77,1.0,1.0,ACTIVE,Regularly,37.0,6f63f7e68f597e66a707286f9c648b7ad09594338741a4373195a9110f248ec3
b704b2257a0666639e98dcf2584bbb85795d27288ea05aeed5574b2ec38e7d73,1.0,1.0,ACTIVE,Regularly,53.0,0b5a947dcf23e64f4564ac1199f919a4df1edd2fc7d68b2be60f2988730ce336
40856189e8d4d9af5abcf445ccef8acbf0827897cf3d0a480c72b79952b7d53b,1.0,1.0,ACTIVE,Regularly,24.0,305e5be9e48ade666f558c9a09a5941dff0d6d1a8404af10f7ca0092a2534f8f
24964527ab7751172fdd156142e0308da4416c612d401e6fd8ac2c4b2eef08af,,,ACTIVE,NONE,41.0,d7433aa7928b7046e8f0bef4b5ffb298199c74e1fda93604da7737d06e90f762
9c250874f4196a077e06d717c70473c205cd363ef81442561adf92a893ef5bd7,,,ACTIVE,NONE,83.0,26d09169549ba96992cd36d4474b71fefac33dd31ed41334a4332c81c22471b6
956a5c7ee7cf68792684cd808fafa7b9ac84a63ee95db9af891a0db5f5dcceb3,,,ACTIVE,NONE,19.0,1394e991b8524c65d270c953aa05dbc62f29cd55029501afbc4d66d26caa36ea
666d674334082ec6e0be9b4dacee46458caf93cb525054bb8f8857310a17d828,1.0,1.0,ACTIVE,Regularly,39.0,123e2e22c89db9cb597c86637e310c78a9fc39a6234d3b0846d64130f3f4a8cc
e129b953519671c30c046864dd80c54a52f0b97d4cb3a7939096c0ebfd0d2ecc,,,ACTIVE,NONE,29.0,f228a443b3842a1aad8f50a45b6be54ef0ae76cdd278a1dcc25cd100578e4528
e23940b61b362132171fa2fab7267053914e1b5acb54eb9fb33285d65c4ac6e1,1.0,1.0,ACTIVE,Regularly,22.0,5b85ca75258ded2d74ed6351874ce8b1092fb2c2e9b4dcc6f40c4aeca9896014
fc368840123c59bc6b3628f88ffd7c5f4fd84d841ef933689d0d2f446bc1d710,1.0,1.0,ACTIVE,Regularly,23.0,62256c1cfb2f510c25c8d49a2e84cbaa64de339ae51d27ff86a05e88dfa44fa1
596d6db968ea80148d7c3d10b030dca6d1c0212f1fd39b037a8f3868cf56c61f,,,PRE-CREATE,NONE,56.0,2eac5eeb03fb76e05ff08de6cdb207651cb723afd1fec9c168414956412e8f2d
4cdae0a2d709364ce896d5a7015641f8e4f2df2b04a4277d0e1e81811b1f47fa,,,ACTIVE,NONE,26.0,1bb79a3286495b40e4493a7c34fb12251e946163b08c3fa846422fb48cdd000e
2a163fc5de9d5edbaa1057538d99b38406f79dada65fe0747a19a22dc385c0c4,,,ACTIVE,NONE,70.0,12992282477f691fd980c8e6bc23d4e7e5cc7f0bd8b4613514671a8dff8a6f7e
36731bcfd62ab71fdc492550094553517d070c12bbd78c29e27986b70576db17,,,PRE-CREATE,NONE,32.0,60c6f4e7602e6fb8e3dbe6f113edbaf6bb2ad44f13ae9555bb430ba000662f8e
c83254b9ac4b7634524616d7456e939af99aa66492e71e7d4f5190070c8c6d8d,,,ACTIVE,NONE,22.0,ee58499a96146761dbd249b41a75c2c1b75b34de6b7f45ed2164d90051ffc362
06fe4700cf1a33cca58a6cca5294cf694113fc95e14907b3f8b77bdb9b6b5cf6,,,ACTIVE,NONE,54.0,083042817ddc8f15fcaca791364bad71484cf93d24d76eb61b5c89bdec82c7ec
bd835c21b7440e460506243004a137e82364f7a8f43371175fd83d166b758b1b,1.0,1.0,ACTIVE,Regularly,18.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
5f5f12f6203c3ac8169e121cbd323a33c12b651df8c9af626f8d2d5227be01a5,1.0,1.0,ACTIVE,Regularly,58.0,df1e0ebda95a6512aa48a98ec086b1db6c424904744e9c0917315fdaee3e758e
7896b2a59e3479e29f78f6b25254e02d212ff18f34a8992b445886bc557ef178,,,ACTIVE,NONE,19.0,1665d55f8b5d442453cc47627bc45755d54d12b4d6ff511d8e95c1877de43012
53881330e9176a749e407acf92da0d13c1279a91ba01a0fae3c2770502ec97b5,,,ACTIVE,NONE,33.0,5df12693cd2e79de6575ce97166f14ab9a4288e6b3dcc267e55e8d1addff887c
09d3ae5cdcb70139d996a71104081006d4745aab8eeaed7bed4034d7d6eefea1,,,ACTIVE,NONE,19.0,db4e69edbb92e886f1753a5d044671b1e28c80df71d7eb85aba7cedfb6f9588c
911f0687e55d2bb3a97c076dbf28a557b97e225709ed3ba95a7b348174b7b506,,,ACTIVE,NONE,25.0,003f9ea1579517e73fb3771066bd633742f354745ec891acfa574e0f3e7d4529
4ab35756960ad5748d5efe4ded46118d91336374425799935ff386d08a6ce298,,,ACTIVE,NONE,23.0,94dd957f7a25e7f82bfaecb7ff0a6d4a0c7c2354e6bfde5943035c3e2f559d4e
a520ed01b8d781057126f32cb76250c3970ad543a3a9dde8f7edac13aef435a9,,,ACTIVE,NONE,29.0,2d42656547e0ae83ad4913fbc731bd3920947d44dbd10b33635940cd7ec08d0b
09a8bc37d64ca439af4f33fee3ac3814e7010fcb05de4cf6d426f4f36ecba0e0,,,ACTIVE,NONE,21.0,f90a35c6e44d321d32e57bcca665221e8ffb8e85ac5b5886ac4431461ac89cd6
c32371f7619534ebfa19869c87415c529d43a51a2edf39414c259122dc15463c,1.0,1.0,ACTIVE,Regularly,51.0,5317337946a8001255ae499eddbfb870b4c705cc1ab0d33ea7c5e43069764fda
1750d888916c9c7d114fd9af62a34cb9a519fc1ed9ae657d963d684520517418,1.0,1.0,ACTIVE,Regularly,63.0,69462a78ed0a401da778e3169a9d53e0b0ecd96f130b1601cf1bbede88a895a4
2dee9bcb3d68d7c949b1ad815d6e5628d7b314bbda02c42141cadef2a1c96347,,,ACTIVE,NONE,28.0,0703576d5bb028dad50e9e8a2025041f8340ebae11e8b8e46c7711db8268cc6a
7166e9f31c5b9fc07850395bf3a90b261d8271386c8419438a8ba199a39f61e7,,,ACTIVE,NONE,45.0,a3a0e46a6e530109186d759321e80d8cf4fb401cf83d3e28ea0bbea5e3a29030
f8e3afebdc96a7f82603318f338742a324889ff06952e4154a93084d5e9257c3,,,ACTIVE,NONE,52.0,6971bf4f8d1d67601631eb952769d23ed76701a58ca84a6fafdfed4bfc495e2c
8bff2313902a09d1b65daa2d3eac30126c6b402c106f43ecf0a7913605a19e1e,,,ACTIVE,NONE,32.0,b90784ed34bc1ed2637ecde32602b848452d8cf980552cf73800ec724fb37162
1d825b2829d24ef844abe9fedc7b13e718592fd367396324692fe757fe5d239a,1.0,1.0,ACTIVE,Regularly,43.0,a0cdb79712d5d6d631e2d3ed00d26312c9287bfb11fc5f7155f5c05be8ad01db
5839a5c061df72f5fdb742efc1cf1676d6f686ab48c16ec08cea5a6835e6a4fe,1.0,1.0,ACTIVE,Regularly,53.0,ae40fe763e4c0ceb27923423c4dd1908941e180421ade2d9a242b3ee3cd5501c
74167548d3b0a81d4ae0d46fef8283921a57c48b9563f5c2856826055368c552,,,ACTIVE,NONE,41.0,738401fe6e5701e1fc827de90e69599119e434ca477f67cb6bc1587c883b08d4
f04f731f3fa0721001a314e98a8080ab6ba3220c23da06d4afa5b6509343e006,,,PRE-CREATE,NONE,52.0,d0e1f0145176ec8fc3044c71e5c762b8113be965d8f93bf426480b0466b4dfdd
29368f7c3d0e769097fcf612dedc130175faf67abeea743c046586a302a901c7,,,ACTIVE,NONE,27.0,3f42f069b8119c733e54f047bad42750da498594285e5715e6962c3c37c320e4
d5c9595016b3a6188110bff6e37692f041d4020a1365b8b84763b903a6d4ba7b,,,ACTIVE,,24.0,6544eac942ea143d4180befd357df53b5bb854bb6707f9ca7f7c594e21d4e6df
abbf7c799b98e8b666195551b55360ed86357c8f506f012abbe72ad2a17b9f0e,,,ACTIVE,NONE,48.0,ea59f9dd0921c3342cbf80927b104aee37c816ff19547feacbd782e3e393edf1
f480b61fbfebe8378698fc82e527f10a10cd7e0e0eefc636bb72e7ff943c15fd,,,ACTIVE,NONE,25.0,c4ff7e7e428b473601708750536f5bedd167fb0e91c136cced966d97ce9652b5
51708829549909606adc77b503cb09d1085b87ffa91acb30206626e2242228a6,,,ACTIVE,NONE,43.0,716f783e090bbbdab5c1f07f2d56952dba0865dd3f8e163a8c671be5ae30e1fc
dbe678b1d548401966294a8078a651c2587d7a2221d823defef5807f0458df6a,,,ACTIVE,NONE,46.0,81bbb012e954c02879c8281a3c2badda876493465379210382e32f8f771f0649
